City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,port elizabeth,-33.918,25.5701,22.83,89,75,7.72,ZA,1707275524
1,adamstown,-25.066,-130.1015,25.01,85,94,5.16,PN,1707275524
2,thompson,55.7435,-97.8558,-24.8,96,13,2.39,CA,1707275247
3,port-aux-francais,-49.35,70.2167,6.76,99,100,7.88,TF,1707275525
4,hotan,37.0997,79.9269,-3.45,68,12,0.83,CN,1707275526
5,iquique,-20.2208,-70.1431,23.08,87,9,0.76,CL,1707275527
6,kilkeel,54.062,-6.0031,1.64,72,77,1.51,GB,1707275527
7,noosa heads,-26.3833,153.15,29.5,76,28,6.55,AU,1707275527
8,hithadhoo,-0.6,73.0833,28.32,74,34,3.0,MV,1707275528
9,afif,23.9065,42.9172,8.9,40,0,5.14,SA,1707275528
10,iskateley,67.6803,53.1512,-24.99,97,100,1.79,RU,1707275528
11,kodiak,57.79,-152.4072,3.73,65,20,10.29,US,1707275528
12,albany,42.6001,-73.9662,-1.22,71,11,0.89,US,1707275437
13,waitangi,-43.9535,-176.5597,19.9,88,100,3.13,NZ,1707275529
14,atafu village,-8.5421,-172.5159,29.01,79,93,10.39,TK,1707275529
15,afaahiti,-17.75,-149.2833,27.93,89,100,10.63,PF,1707275529
16,edinburgh of the seven seas,-37.0676,-12.3116,16.77,62,96,1.23,SH,1707275529
17,vorgashor,67.5833,63.95,-26.57,98,67,2.44,RU,1707275529
18,ilulissat,69.2167,-51.1,-6.99,53,100,9.26,GL,1707275529
19,la ronge,55.1001,-105.2842,-12.6,94,95,3.96,CA,1707275530
20,ekibastuz,51.6667,75.3667,-5.27,72,85,5.1,KZ,1707275426
21,invercargill,-46.4,168.35,17.79,62,16,4.47,NZ,1707275530
22,remire-montjoly,4.9167,-52.2667,26.02,100,40,3.09,GF,1707275531
23,nago,26.5881,127.9761,21.47,78,100,4.33,JP,1707275518
24,usogorsk,63.4106,48.6872,-28.52,100,99,1.12,RU,1707275531
25,tazovsky,67.4667,78.7,-20.51,100,94,2.86,RU,1707275531
26,montecristo,8.2971,-74.4733,23.84,98,94,0.63,CO,1707275532
27,dubovka,49.0583,44.829,-4.47,84,82,7.22,RU,1707275532
28,dunedin,-45.8742,170.5036,17.67,70,94,1.34,NZ,1707275532
29,jogeva,58.7467,26.3939,-8.18,94,100,4.06,EE,1707275532
30,papatowai,-46.5619,169.4708,17.11,53,16,4.37,NZ,1707275532
31,west boylston,42.3668,-71.7856,-0.84,79,40,1.54,US,1707275533
32,utrik,11.2278,169.8474,26.74,80,87,6.62,MH,1707275533
33,ribeira grande,38.5167,-28.7,17.65,92,87,8.05,PT,1707275533
34,tazacorte,28.629,-17.9293,17.54,36,0,3.13,ES,1707275533
35,jamestown,42.097,-79.2353,-1.2,86,0,1.54,US,1707275394
36,puerto natales,-51.7236,-72.4875,11.13,78,80,3.04,CL,1707275534
37,grytviken,-54.2811,-36.5092,8.86,58,19,2.37,GS,1707275534
38,hamilton,39.1834,-84.5333,4.43,77,0,2.06,US,1707275534
39,gaigeturi,33.4644,126.3183,6.28,61,95,7.1,KR,1707275534
40,minas de marcona,-15.2119,-75.1103,19.74,90,98,4.57,PE,1707275534
41,geraldton,-28.7667,114.6,36.23,11,0,8.75,AU,1707275534
42,puerto ayora,-0.7393,-90.3518,25.08,88,67,3.68,EC,1707275535
43,hollidaysburg,40.4273,-78.3889,2.62,72,0,1.54,US,1707275535
44,isafjordur,66.0755,-23.124,-3.24,92,100,5.8,IS,1707275536
45,bethel,41.3712,-73.414,0.2,72,0,2.06,US,1707275536
46,tymovskoye,50.8456,142.655,-13.6,77,92,1.79,RU,1707275536
47,at taj,24.2049,23.2857,8.81,54,8,3.13,LY,1707275537
48,wanning,18.8003,110.3967,25.02,78,97,3.56,CN,1707275537
49,tiksi,71.6872,128.8694,-27.84,99,97,2.85,RU,1707275538
50,mount pearl,47.5166,-52.7813,-0.58,91,100,4.47,CA,1707275539
51,richards bay,-28.783,32.0377,20.91,88,47,4.05,ZA,1707275539
52,alesund,62.4723,6.1549,-2.91,83,20,5.14,NO,1707275539
53,tahoua,14.8888,5.2692,16.6,18,61,6.19,NE,1707275542
54,alice springs,-23.7,133.8833,31.79,40,40,7.72,AU,1707275543
55,iqaluit,63.7506,-68.5145,-31.24,88,4,3.71,CA,1707275544
56,ribeira brava,32.65,-17.0667,17.35,59,69,2.08,PT,1707275544
57,port lincoln,-34.7333,135.8667,20.17,61,23,4.64,AU,1707275544
58,port alfred,-33.5906,26.891,21.21,88,100,3.58,ZA,1707275545
59,el nido,11.1858,119.3956,27.71,70,89,6.99,PH,1707275545
60,margate,51.3813,1.3862,6.28,94,100,2.68,GB,1707275545
61,nar'yan-mar,67.6713,53.087,-24.94,97,99,1.79,RU,1707275545
62,louis trichardt,-23.0439,29.9032,18.51,89,0,1.74,ZA,1707275546
63,naracoorte,-36.9579,140.7383,24.57,34,2,5.42,AU,1707275546
64,ayorou,14.7308,0.9174,18.91,13,20,5.55,NE,1707275546
65,port blair,11.6667,92.75,27.49,64,32,5.39,IN,1707275546
66,coahuayana de hidalgo,18.7,-103.6583,23.7,84,42,0.62,MX,1707275547
67,menongue,-14.6585,17.691,16.3,98,100,1.38,AO,1707275547
68,carnarvon,-24.8667,113.6333,33.82,40,4,6.39,AU,1707275547
69,avarua,-21.2078,-159.775,29.03,74,40,7.2,CK,1707275547
70,howard springs,-12.497,131.047,33.88,73,18,4.14,AU,1707275547
71,santana,-0.0583,-51.1817,28.1,89,40,1.54,BR,1707275547
72,bengkulu,-3.8004,102.2655,28.48,68,66,1.04,ID,1707275547
73,bredasdorp,-34.5322,20.0403,19.03,69,0,4.79,ZA,1707275548
74,pisco,-13.7,-76.2167,25.03,73,0,4.12,PE,1707275548
75,velyka mykhaylivka,47.0794,29.8514,7.12,74,100,3.67,UA,1707275548
76,callao,-12.0667,-77.15,28.18,65,0,7.2,PE,1707275548
77,lanzhou,36.0564,103.7922,-3.52,87,100,1.89,CN,1707275548
78,labrador city,52.9463,-66.9114,-17.12,72,100,1.65,CA,1707275548
79,horta,38.5333,-28.6333,17.23,92,86,8.05,PT,1707275548
80,pemba,-12.974,40.5178,26.06,88,100,3.64,MZ,1707275549
81,tolanaro,-25.0319,46.9987,22.74,93,18,2.47,MG,1707275549
82,la passe,45.5549,-0.8967,10.55,92,98,5.72,FR,1707275549
83,petropavlovsk-kamchatsky,53.0452,158.6483,-5.68,76,0,1.79,RU,1707275549
84,kuching,1.55,110.3333,30.02,89,20,1.03,MY,1707275550
85,vilyuchinsk,52.9306,158.4028,-4.86,78,100,0.72,RU,1707275550
86,mermoz boabab,14.7065,-17.4758,23.26,73,0,5.92,SN,1707275550
87,bikenibeu village,1.3673,173.1241,30.98,79,75,3.6,KI,1707275550
88,lorengau,-2.0226,147.2712,27.47,84,100,6.32,PG,1707275550
89,barcelos,41.5388,-8.6151,13.29,86,100,2.34,PT,1707275346
90,dazhou,31.2159,107.5009,6.06,83,100,1.99,CN,1707275550
91,ushuaia,-54.8,-68.3,13.81,38,0,2.57,AR,1707275550
92,lucapa,-8.4192,20.7447,17.24,98,94,0.89,AO,1707275550
93,san andres,12.5847,-81.7006,25.66,68,67,14.28,CO,1707275551
94,bilibino,68.0546,166.4372,-33.7,100,100,0.77,RU,1707275551
95,holualoa,19.6228,-155.9522,24.91,59,40,4.12,US,1707275551
96,anadyr,64.75,177.4833,-22.72,83,75,8.0,RU,1707275551
97,neryungri,56.6709,124.6491,-10.61,88,100,3.68,RU,1707275551
98,hohhot,40.8106,111.6522,-10.75,72,5,0.31,CN,1707275552
99,blackmans bay,-43.0167,147.3167,20.85,45,35,3.61,AU,1707275552
100,alaghsas,17.0187,8.0168,15.13,25,38,5.15,NE,1707275552
101,basoda,23.85,77.9333,16.35,51,53,3.04,IN,1707275552
102,west island,-12.1568,96.8225,29.99,70,40,4.63,CC,1707275553
103,posto fiscal rolim de moura,-13.0833,-62.2667,26.1,77,99,0.71,BR,1707275553
104,kingston,17.997,-76.7936,22.34,85,1,1.74,JM,1707275366
105,whitehorse,60.7161,-135.0538,-14.95,79,100,2.24,CA,1707275553
106,puerto aysen,-45.4,-72.7,8.31,96,77,3.93,CL,1707275553
107,antalaha,-14.9003,50.2788,24.32,91,97,1.18,MG,1707275553
108,khandyga,62.6667,135.6,-32.41,94,100,0.68,RU,1707275554
109,yellowknife,62.456,-114.3525,-17.47,88,100,5.36,CA,1707275327
110,dwarka,22.2394,68.9678,22.49,71,86,4.7,IN,1707275554
111,piui,-20.4653,-45.9581,19.79,92,100,0.91,BR,1707275554
112,altenstadt,50.2833,8.95,10.14,83,100,9.39,DE,1707275554
113,axim,4.8699,-2.2405,24.81,86,8,1.75,GH,1707275554
114,prince george,53.9166,-122.753,-2.99,91,77,0.89,CA,1707275519
115,beyneu,45.3167,55.2,-0.9,75,51,10.44,KZ,1707275554
116,lihue,21.9789,-159.3672,26.58,68,20,9.26,US,1707275555
117,la fleche,47.6982,-0.0755,12.21,90,100,7.42,FR,1707275555
118,singaraja,-8.112,115.0882,30.06,68,60,2.71,ID,1707275555
119,naze,28.3667,129.4833,14.61,82,100,6.78,JP,1707275555
120,yeniseysk,58.4497,92.1703,-15.03,98,93,1.79,RU,1707275382
121,tura,25.5198,90.2201,17.83,68,0,1.12,IN,1707275555
122,ulaangom,49.9811,92.0667,-28.48,98,99,0.36,MN,1707275556
123,talnakh,69.4865,88.3972,-19.27,83,100,3.01,RU,1707275556
124,karaidel',55.8337,56.9069,-1.53,88,100,5.97,RU,1707275556
125,lhuentse,27.6679,91.1839,11.92,56,58,0.86,BT,1707275483
126,hanceville,34.0607,-86.7675,9.54,83,0,2.03,US,1707275279
127,selfoss,63.9331,-20.9971,-8.73,89,34,3.9,IS,1707275556
128,taroa,8.7058,171.2275,27.58,77,98,7.59,MH,1707275557
129,uturoa,-16.7333,-151.4333,28.19,87,100,14.29,PF,1707275557
130,asslar,50.5916,8.4627,9.54,93,100,8.99,DE,1707275557
131,esmeraldas,-19.7625,-44.3139,21.52,91,94,1.48,BR,1707275555
132,dudinka,69.4058,86.1778,-19.62,87,100,3.58,RU,1707275557
133,flin flon,54.7682,-101.865,-14.9,96,86,3.0,CA,1707275558
134,dakhla,23.6848,-15.958,20.1,39,67,4.67,EH,1707275558
135,vanimo,-2.6741,141.3028,25.52,92,100,4.42,PG,1707275558
136,sinop,41.7711,34.8709,6.37,59,32,6.02,TR,1707275558
137,tadine,-21.55,167.8833,25.88,81,100,8.24,NC,1707275558
138,haiku-pauwela,20.9219,-156.3051,23.01,64,20,10.8,US,1707275558
139,castillos,-34.1667,-53.8333,20.06,80,2,4.11,UY,1707275558
140,hastings,50.8552,0.5729,10.72,53,100,10.42,GB,1707275559
141,bainbridge,47.6262,-122.5212,7.47,93,100,1.54,US,1707275559
142,arraial do cabo,-22.9661,-42.0278,25.32,88,100,1.18,BR,1707275365
143,bulgan,48.8125,103.5347,-15.84,79,97,0.79,MN,1707275559
144,kununurra,-15.7667,128.7333,33.99,59,25,2.06,AU,1707275559
145,bumba,2.1833,22.4667,20.45,47,1,0.77,CD,1707275560
146,lompoc,34.6391,-120.4579,11.55,78,40,3.13,US,1707275332
147,demba,-5.51,22.2667,19.89,95,99,1.38,CD,1707275560
148,kangding,30.0513,101.9603,5.22,49,36,0.82,CN,1707275560
149,jajpur,20.85,86.3333,25.01,65,2,3.68,IN,1707275560
150,touros,-5.1989,-35.4608,26.85,80,100,4.94,BR,1707275560
151,katsuura,35.1333,140.3,8.64,53,100,4.41,JP,1707275560
152,ciudad acuna,29.3232,-100.9522,17.16,48,0,4.12,MX,1707275561
153,sorong,-0.8833,131.25,28.26,71,100,1.88,ID,1707275561
154,namibe,-15.1961,12.1522,24.85,82,100,2.36,AO,1707275561
155,vitry-le-francois,48.7333,4.5833,10.23,85,96,9.13,FR,1707275561
156,chonchi,-42.6128,-73.8092,14.06,70,54,3.15,CL,1707275561
157,ciudad general teran,25.2667,-99.6833,15.35,48,4,3.09,MX,1707275561
158,iwaki,37.05,140.8833,8.4,52,23,0.89,JP,1707275561
159,tash-kumyr,41.3461,72.2171,1.83,54,100,3.06,KG,1707275562
160,kas,36.2018,29.6377,13.41,67,5,0.86,TR,1707275562
161,larvik,59.0533,10.0352,-5.61,88,100,5.66,NO,1707275562
162,keflavik,64.0049,-22.5624,-0.76,74,75,10.8,IS,1707275562
163,broome,42.2506,-75.833,-0.55,78,0,3.6,US,1707275562
164,newman,37.3138,-121.0208,11.68,88,100,2.38,US,1707275562
165,puerto santa,-8.9906,-78.6456,24.71,80,16,3.02,PE,1707275562
166,harstad,68.799,16.5293,-2.69,94,100,5.81,NO,1707275562
167,caleta de carquin,-11.0925,-77.6267,24.58,81,11,4.06,PE,1707275563
168,margaret river,-33.95,115.0667,26.88,36,0,3.51,AU,1707275563
169,kiunga,-6.1219,141.2906,23.2,99,100,2.08,PG,1707275563
170,olonkinbyen,70.9221,-8.7187,-3.81,91,91,8.59,SJ,1707275563
171,queenstown,-31.8976,26.8753,19.33,46,17,1.94,ZA,1707275563
172,cozumel,20.5083,-86.9458,21.64,77,2,6.32,MX,1707275353
173,saint-francois,46.4154,3.9054,7.03,83,0,2.06,FR,1707275563
174,whakatane,-37.9585,176.9854,26.05,80,3,2.68,NZ,1707275563
175,enewetak,11.3474,162.3373,26.6,82,99,7.23,MH,1707275564
176,hadibu,12.65,54.0333,24.39,74,43,3.4,YE,1707275564
177,hawaiian paradise park,19.5933,-154.9731,21.73,80,100,4.12,US,1707275406
178,livny,52.4253,37.6069,-10.15,97,97,2.22,RU,1707275564
179,kayangel,8.0823,134.7173,27.57,72,94,9.33,PW,1707275564
180,khash,28.2211,61.2158,5.42,40,0,0.82,IR,1707275564
181,aasiaat,68.7098,-52.8699,-8.8,80,100,7.17,GL,1707275564
182,wailua homesteads,22.0669,-159.378,26.24,69,20,9.26,US,1707275565
183,saipan,15.1355,145.701,29.39,58,75,7.72,MP,1707275565
184,juneau,58.3019,-134.4197,0.23,97,75,0.0,US,1707275320
185,champerico,14.3,-91.9167,26.39,69,47,1.35,GT,1707275565
186,baltiysk,54.6538,19.911,6.83,83,100,13.14,RU,1707275565
187,mtimbira,-8.7833,36.35,22.4,98,80,0.42,TZ,1707275565
188,cape coast,5.1053,-1.2466,24.81,88,7,1.31,GH,1707275565
189,jangaon,17.7167,79.1833,24.66,62,0,1.29,IN,1707275565
190,hammerfest,70.6634,23.6821,-5.75,93,75,3.6,NO,1707275565
191,ximeicun,24.9639,118.3794,13.84,76,87,1.99,CN,1707275566
192,portland,45.5234,-122.6762,8.65,91,75,2.06,US,1707275297
193,quimili,-27.6333,-62.4167,27.68,57,94,5.19,AR,1707275566
194,sal rei,16.1833,-22.9167,22.96,74,0,5.28,CV,1707275566
195,egilsstadir,65.2653,-14.3948,-9.5,96,97,2.12,IS,1707275418
196,bredy,52.4153,60.3411,-6.82,89,100,7.85,RU,1707275566
197,encheng,22.1839,112.3026,16.24,89,100,2.69,CN,1707275566
198,kone,-21.0595,164.8658,29.85,66,100,3.87,NC,1707275566
199,hermanus,-34.4187,19.2345,18.78,84,2,5.54,ZA,1707275566
200,tevriz,57.509,72.4042,-5.91,88,100,4.2,RU,1707275567
201,fort bragg,35.139,-79.006,6.01,48,0,5.66,US,1707275567
202,lebu,-37.6167,-73.65,17.6,97,100,0.67,CL,1707275567
203,micheweni,-4.9667,39.8333,27.48,81,97,3.68,TZ,1707275567
204,aktobe,50.2797,57.2072,-7.95,86,100,16.0,KZ,1707275567
205,magistral'nyy,56.1725,107.4458,-14.24,96,79,2.11,RU,1707275567
206,sitia,35.2,26.0986,11.66,82,2,5.03,GR,1707275568
207,annandale,38.8304,-77.1964,1.89,64,0,0.0,US,1707275472
208,darzab,35.9774,65.3783,3.71,43,32,5.11,AF,1707275568
209,starke,29.9441,-82.1098,11.64,43,40,3.09,US,1707275568
210,georgetown,5.4112,100.3354,31.96,62,20,1.03,MY,1707275364
